INDEX,RESP_THORAX,RESP_ABDOMEN,ACC_VERTICAL,ACC_HORIZONTAL,TIME
1578,34180.0,9836.0,24420.0,29216.0,31.56
1579,38348.0,13208.0,34412.0,31200.0,31.58
1580,41720.0,19576.0,31236.0,27532.0,31.6
1581,43648.0,25808.0,32100.0,30536.0,31.62
1582,43264.0,30648.0,32760.0,27568.0,31.64
1583,41288.0,33572.0,33384.0,29448.0,31.66
1584,39544.0,35704.0,32620.0,30140.0,31.68
1585,38064.0,39520.0,30852.0,31648.0,31.7
1586,38604.0,41320.0,29384.0,34296.0,31.72
1587,40520.0,37940.0,27712.0,34504.0,31.74
1588,40928.0,32776.0,26536.0,35812.0,31.76
1589,38052.0,28264.0,26600.0,39392.0,31.78
1590,33188.0,26504.0,26120.0,39852.0,31.8
1591,29064.0,29624.0,25788.0,40096.0,31.82
1592,27392.0,32228.0,26368.0,41296.0,31.84
1593,28776.0,29584.0,26836.0,40504.0,31.86
1594,32344.0,25504.0,27188.0,39404.0,31.88
1595,36420.0,22144.0,26836.0,39888.0,31.9
1596,39860.0,19918.0,26856.0,39052.0,31.92
1597,41996.0,19036.0,26772.0,35800.0,31.94
1598,43148.0,18193.0,28624.0,35980.0,31.96
1599,43776.0,17992.0,18796.0,46680.0,31.98
1600,44072.0,18828.0,21256.0,30408.0,32.0
1601,43660.0,18128.0,24368.0,30488.0,32.02
1602,42196.0,16033.0,21336.0,29512.0,32.04
1603,40408.0,14036.0,26464.0,32660.0,32.06
1604,40720.0,12512.0,24812.0,33708.0,32.08
1605,43720.0,11776.0,22148.0,31332.0,32.1
1606,46480.0,10701.0,26704.0,33872.0,32.12
1607,48256.0,10879.0,27592.0,33624.0,32.14
1608,48464.0,12320.0,27444.0,33064.0,32.16
1609,47168.0,14357.0,27424.0,33168.0,32.18
1610,45744.0,17028.0,26920.0,32456.0,32.2
1611,44512.0,19344.0,26904.0,32512.0,32.22
1612,43644.0,20652.0,26924.0,33132.0,32.24
1613,43464.0,21050.0,27096.0,32824.0,32.26
1614,43488.0,20834.0,26944.0,33512.0,32.28
1615,43072.0,21728.0,27268.0,33372.0,32.3
1616,42328.0,24468.0,27572.0,34272.0,32.32
1617,41796.0,28856.0,26168.0,33328.0,32.34
1618,41536.0,33600.0,24176.0,33200.0,32.36
1619,41444.0,37724.0,23536.0,32592.0,32.38
1620,42056.0,41308.0,21128.0,32532.0,32.4
1621,42520.0,44136.0,20672.0,29412.0,32.42
1622,41752.0,46632.0,23412.0,30468.0,32.44
1623,41152.0,49064.0,25860.0,31276.0,32.46
1624,41236.0,50972.0,28720.0,31976.0,32.48
1625,41376.0,52824.0,35236.0,30680.0,32.5
1626,40760.0,54040.0,36080.0,29512.0,32.52
1627,39636.0,54024.0,33656.0,27064.0,32.54
1628,38472.0,52532.0,33448.0,29068.0,32.56
1629,37184.0,51264.0,32044.0,30138.0,32.58
1630,36484.0,53024.0,30432.0,30848.0,32.6
1631,36952.0,49620.0,28972.0,32496.0,32.62
1632,35860.0,42792.0,28416.0,33792.0,32.64
1633,32360.0,37032.0,28196.0,34460.0,32.66
1634,28640.0,33064.0,27312.0,36296.0,32.68
1635,26920.0,30793.0,26740.0,39396.0,32.7
1636,26644.0,29728.0,26024.0,41856.0,32.72
1637,26032.0,29728.0,25756.0,43496.0,32.74
1638,25084.0,30632.0,39960.0,47516.0,32.76
1639,24812.0,31808.0,29844.0,41384.0,32.78
1640,25592.0,32264.0,26240.0,37152.0,32.8
1641,28352.0,32216.0,28312.0,39596.0,32.82
1642,32384.0,31936.0,27520.0,35104.0,32.84
1643,35036.0,32520.0,15108.0,51224.0,32.86
1644,35200.0,33152.0,19924.0,30960.0,32.88
1645,34576.0,32784.0,25834.0,32832.0,32.9
1646,33528.0,30956.0,24848.0,31004.0,32.92
1647,33008.0,27532.0,25368.0,31984.0,32.94
1648,33512.0,24056.0,28272.0,32644.0,32.96
1649,33824.0,21312.0,25500.0,32908.0,32.98
1650,33488.0,20008.0,24140.0,32420.0,33.0
1651,33200.0,19458.0,26204.0,33060.0,33.02
1652,32616.0,19060.0,27232.0,33068.0,33.04
1653,32208.0,17404.0,27520.0,32948.0,33.06
1654,33032.0,15689.0,27552.0,33288.0,33.08
1655,33536.0,15504.0,27296.0,32904.0,33.1
1656,32604.0,15908.0,27080.0,33592.0,33.12
1657,31076.0,14940.0,27132.0,33188.0,33.14
1658,29924.0,13016.0,27136.0,33224.0,33.16
1659,29512.0,12196.0,27432.0,33444.0,33.18
1660,29764.0,14452.0,27120.0,34064.0,33.2
1661,29728.0,18476.0,26276.0,33572.0,33.22
1662,29588.0,23148.0,25832.0,33388.0,33.24
1663,30264.0,28152.0,24140.0,33056.0,33.26
1664,31200.0,32972.0,23178.0,32784.0,33.28
1665,31496.0,36608.0,21164.0,31792.0,33.3
1666,31472.0,37504.0,19184.0,31212.0,33.32
1667,31548.0,35280.0,19648.0,26984.0,33.34
1668,32696.0,33752.0,27232.0,35688.0,33.36
1669,34800.0,37384.0,34404.0,35928.0,33.38
1670,36704.0,40816.0,33704.0,23028.0,33.4
1671,36856.0,42144.0,33752.0,28328.0,33.42
1672,34720.0,42272.0,33240.0,26504.0,33.44
1673,31792.0,42848.0,33548.0,29016.0,33.46
1674,29068.0,42552.0,32184.0,30388.0,33.48
1675,27036.0,40964.0,30404.0,31112.0,33.5
1676,26472.0,42088.0,29600.0,32028.0,33.52
1677,26496.0,42136.0,29560.0,34316.0,33.54
1678,25864.0,38496.0,27840.0,34560.0,33.56
1679,23928.0,32976.0,24920.0,35964.0,33.58
1680,21348.0,28496.0,24081.0,39792.0,33.6
1681,19072.0,25364.0,25608.0,40416.0,33.62
1682,17398.0,23680.0,25372.0,40128.0,33.64
1683,16292.0,22248.0,25161.0,39928.0,33.66
1684,16540.0,19680.0,26596.0,39600.0,33.68
1685,18752.0,17258.0,26952.0,38432.0,33.7
1686,21460.0,15052.0,26432.0,37760.0,33.72
1687,23964.0,13281.0,26280.0,37840.0,33.74
1688,26320.0,12032.0,26465.0,37980.0,33.76
1689,27938.0,11004.0,26680.0,35768.0,33.78
1690,29104.0,10678.0,26432.0,31700.0,33.8
1691,30156.0,10624.0,21060.0,38192.0,33.82
1692,30720.0,10480.0,24316.0,33009.0,33.84
1693,30368.0,9422.0,27376.0,32848.0,33.86
1694,29488.0,8296.0,25392.0,32100.0,33.88
1695,29252.0,8174.0,27256.0,33476.0,33.9
1696,30060.0,8813.0,27532.0,33060.0,33.92
1697,31348.0,7696.0,22076.0,31232.0,33.94
1698,32536.0,7552.0,26660.0,33364.0,33.96
1699,33440.0,7494.0,27268.0,33280.0,33.98
1700,34376.0,6393.0,27208.0,33028.0,34.0
1701,35984.0,5845.0,26900.0,33188.0,34.02
1702,37344.0,5056.0,26148.0,31260.0,34.04
1703,37684.0,4457.0,26116.0,33368.0,34.06
1704,36864.0,3881.0,27508.0,34048.0,34.08
1705,35992.0,3545.0,26480.0,33688.0,34.1
1706,35716.0,3074.0,27492.0,31684.0,34.12
1707,35880.0,2819.0,29372.0,35728.0,34.14
1708,35672.0,3526.0,28912.0,35080.0,34.16
1709,35164.0,5742.0,27948.0,34528.0,34.18
1710,34396.0,8386.0,26076.0,33792.0,34.2
1711,33696.0,12900.0,23604.0,33800.0,34.22
1712,33264.0,17024.0,19736.0,32624.0,34.24
1713,33096.0,20312.0,17248.0,28652.0,34.26
1714,33808.0,22660.0,18804.0,25804.0,34.28
1715,36008.0,24104.0,26764.0,29568.0,34.3
1716,39200.0,26052.0,40000.0,32556.0,34.32
1717,41708.0,30656.0,36440.0,27856.0,34.34
1718,41960.0,34564.0,31284.0,26540.0,34.36
1719,39508.0,36872.0,33848.0,29536.0,34.38
1720,35452.0,38640.0,33184.0,30664.0,34.4
1721,30816.0,39256.0,30816.0,31908.0,34.42
1722,27144.0,40736.0,30064.0,32752.0,34.44
1723,25732.0,41828.0,29588.0,34196.0,34.46
1724,26636.0,42600.0,28352.0,34856.0,34.48
1725,28268.0,41948.0,27108.0,36944.0,34.5
1726,29296.0,41640.0,26536.0,38976.0,34.52
1727,29752.0,43072.0,26560.0,40120.0,34.54
1728,29808.0,45440.0,26112.0,39680.0,34.56
1729,30416.0,46656.0,26008.0,38952.0,34.58
1730,32664.0,46980.0,25296.0,37960.0,34.6
1731,35792.0,46952.0,25720.0,36528.0,34.62
1732,38904.0,46504.0,25656.0,37080.0,34.64
1733,41840.0,45832.0,24960.0,36292.0,34.66
1734,44384.0,44316.0,26648.0,39080.0,34.68
1735,46528.0,42416.0,26452.0,38040.0,34.7
1736,48472.0,40872.0,21336.0,31276.0,34.72
1737,49632.0,39316.0,31304.0,35360.0,34.74
1738,49652.0,36908.0,26872.0,30062.0,34.76
1739,48192.0,34704.0,28880.0,34072.0,34.78
1740,45836.0,33024.0,27704.0,32380.0,34.8
1741,44224.0,32029.0,9745.0,35616.0,34.82
1742,44224.0,28136.0,22904.0,36696.0,34.84
1743,43224.0,24440.0,27296.0,33544.0,34.86
1744,41348.0,24652.0,27320.0,33480.0,34.88
1745,42312.0,29432.0,26260.0,33108.0,34.9
1746,45448.0,32564.0,26604.0,33420.0,34.92
1747,46608.0,34092.0,27584.0,33888.0,34.94
1748,44976.0,33592.0,28232.0,34672.0,34.96
1749,42800.0,32116.0,26764.0,34092.0,34.98
1750,41468.0,31256.0,27000.0,33424.0,35.0
1751,40952.0,31992.0,29360.0,35280.0,35.02
1752,40888.0,33788.0,28688.0,35256.0,35.04
1753,40584.0,35168.0,27168.0,34672.0,35.06
1754,39640.0,34952.0,26280.0,33760.0,35.08
1755,38820.0,33664.0,27736.0,34448.0,35.1
1756,38480.0,30812.0,27796.0,34960.0,35.12
1757,38440.0,27264.0,26720.0,34968.0,35.14
1758,38616.0,24432.0,25960.0,33736.0,35.16
1759,39560.0,22896.0,27712.0,35184.0,35.18
1760,41024.0,23584.0,26272.0,35044.0,35.2
1761,41864.0,25676.0,22992.0,33864.0,35.22
1762,41952.0,28768.0,20257.0,31940.0,35.24
1763,42540.0,31820.0,20088.0,30016.0,35.26
1764,45448.0,35064.0,24016.0,32000.0,35.28
1765,48072.0,39148.0,29056.0,34924.0,35.3
1766,50296.0,41856.0,32280.0,29748.0,35.32
1767,51776.0,41976.0,29800.0,30784.0,35.34
1768,51928.0,40584.0,33700.0,29752.0,35.36
1769,50032.0,38304.0,32728.0,30196.0,35.38
1770,48112.0,36868.0,30476.0,31740.0,35.4
1771,47472.0,39520.0,29320.0,31836.0,35.42
1772,46188.0,43216.0,28232.0,32092.0,35.44
1773,44028.0,45072.0,26596.0,32540.0,35.46
1774,41464.0,43940.0,25380.0,32328.0,35.48
1775,37960.0,41760.0,24040.0,33008.0,35.5
1776,33600.0,41344.0,22676.0,33040.0,35.52
1777,29324.0,44144.0,22744.0,33744.0,35.54
1778,26008.0,47056.0,22600.0,33012.0,35.56
1779,24936.0,49296.0,22888.0,33216.0,35.58
1780,25480.0,51352.0,22552.0,34172.0,35.6
1781,26108.0,52948.0,22480.0,33764.0,35.62
1782,26448.0,54216.0,23136.0,35552.0,35.64
1783,26392.0,55760.0,23172.0,36168.0,35.66
1784,25852.0,56880.0,23960.0,36668.0,35.68
1785,24952.0,57992.0,25516.0,39788.0,35.7
1786,24092.0,58736.0,25612.0,40236.0,35.72
1787,23532.0,58688.0,24960.0,39848.0,35.74
1788,23328.0,54632.0,21500.0,37168.0,35.76
1789,23336.0,48284.0,24952.0,40936.0,35.78
1790,22584.0,41824.0,25656.0,25852.0,35.8
1791,20628.0,36352.0,25732.0,32260.0,35.82
1792,18136.0,32036.0,23456.0,35056.0,35.84
1793,16000.0,27856.0,26960.0,32154.0,35.86
1794,14136.0,24424.0,27428.0,33032.0,35.88
1795,13200.0,22077.0,27360.0,33344.0,35.9
1796,14160.0,23440.0,27192.0,33160.0,35.92
1797,15356.0,28532.0,27272.0,32696.0,35.94
1798,16068.0,33660.0,27320.0,32648.0,35.96
1799,16562.0,36884.0,27392.0,32328.0,35.98
1800,17496.0,36732.0,27372.0,32604.0,36.0
1801,18960.0,34832.0,27340.0,33008.0,36.02
1802,20928.0,32952.0,27356.0,32592.0,36.04
1803,23404.0,31728.0,27452.0,32280.0,36.06
1804,25980.0,31360.0,27296.0,32304.0,36.08
1805,28652.0,30048.0,27444.0,32816.0,36.1
1806,31112.0,27872.0,27476.0,32512.0,36.12
1807,33001.0,25456.0,27128.0,32412.0,36.14
1808,34052.0,22336.0,27164.0,33068.0,36.16
1809,34220.0,19680.0,27416.0,33008.0,36.18
1810,33764.0,17116.0,26868.0,32588.0,36.2
1811,32608.0,15946.0,26728.0,32840.0,36.22
1812,30592.0,16036.0,26568.0,33244.0,36.24
1813,28820.0,17528.0,26272.0,33332.0,36.26
1814,29028.0,19224.0,25376.0,32980.0,36.28
1815,30344.0,22032.0,25300.0,32536.0,36.3
1816,30996.0,25120.0,23708.0,32528.0,36.32
1817,31424.0,27772.0,21368.0,31004.0,36.34
1818,32088.0,30872.0,18473.0,26968.0,36.36
1819,33272.0,35624.0,21036.0,31556.0,36.38
1820,35160.0,37408.0,24624.0,32912.0,36.4
1821,38236.0,32060.0,25504.0,34224.0,36.42
1822,41604.0,27584.0,31028.0,29536.0,36.44
1823,43920.0,23796.0,29136.0,26884.0,36.46
1824,44080.0,20604.0,31008.0,29100.0,36.48
1825,41896.0,17728.0,31408.0,29880.0,36.5
1826,38484.0,15628.0,30888.0,30672.0,36.52
1827,34956.0,13664.0,30076.0,30884.0,36.54
1828,32160.0,11992.0,29544.0,31656.0,36.56
1829,30192.0,10902.0,28572.0,32196.0,36.58
1830,28556.0,10076.0,27924.0,32352.0,36.6
1831,26728.0,8764.0,27832.0,33760.0,36.62
1832,24440.0,7804.0,27724.0,36548.0,36.64
1833,21632.0,7488.0,27000.0,38432.0,36.66
1834,19008.0,8281.0,27528.0,40576.0,36.68
1835,17244.0,10406.0,27904.0,41048.0,36.7
1836,16716.0,12920.0,28508.0,41272.0,36.72
1837,16640.0,15328.0,28644.0,38992.0,36.74
1838,16168.0,16160.0,29212.0,39164.0,36.76
1839,16248.0,16202.0,29944.0,40360.0,36.78
1840,17232.0,18004.0,27968.0,38209.0,36.8
1841,18676.0,21756.0,26692.0,38892.0,36.82
1842,20064.0,25920.0,26064.0,37368.0,36.84
1843,21313.0,28756.0,26828.0,35152.0,36.86
1844,23084.0,30500.0,25212.0,26932.0,36.88
1845,25236.0,33580.0,23392.0,51128.0,36.9
1846,26784.0,35472.0,26712.0,31760.0,36.92
1847,26936.0,34104.0,16500.0,28028.0,36.94
1848,26176.0,30904.0,23880.0,33816.0,36.96
1849,25984.0,28296.0,16252.0,34176.0,36.98
1850,29200.0,24544.0,24416.0,32528.0,37.0
1851,33464.0,21740.0,28200.0,34288.0,37.02
1852,36124.0,22824.0,27888.0,33092.0,37.04
1853,37056.0,27708.0,27632.0,33544.0,37.06
1854,36664.0,32152.0,27216.0,33232.0,37.08
1855,34880.0,35152.0,26940.0,32956.0,37.1
1856,32428.0,36300.0,27232.0,32800.0,37.12
1857,31656.0,37132.0,27272.0,32840.0,37.14
1858,32642.0,37544.0,27252.0,32792.0,37.16
1859,33268.0,36576.0,26784.0,32344.0,37.18
1860,32712.0,35408.0,26388.0,32400.0,37.2
1861,31704.0,33332.0,27336.0,33508.0,37.22
1862,30200.0,30064.0,27736.0,33952.0,37.24
1863,28648.0,26568.0,27000.0,32960.0,37.26
1864,27572.0,23048.0,26452.0,33768.0,37.28
1865,27272.0,20112.0,25180.0,33744.0,37.3
1866,27868.0,18912.0,21536.0,33260.0,37.32
1867,28512.0,20832.0,18520.0,30516.0,37.34
1868,28496.0,21480.0,19244.0,29264.0,37.36
1869,28444.0,20290.0,26584.0,28248.0,37.38
1870,30308.0,20636.0,29720.0,33132.0,37.4
1871,34252.0,22204.0,37268.0,28264.0,37.42
1872,37804.0,23776.0,41128.0,24304.0,37.44
1873,39416.0,25076.0,32392.0,26900.0,37.46
1874,39088.0,25356.0,32608.0,27082.0,37.48
1875,38112.0,23840.0,32048.0,29056.0,37.5
1876,38424.0,23232.0,30264.0,29756.0,37.52
1877,40984.0,23184.0,27804.0,31352.0,37.54
1878,43928.0,23200.0,26800.0,33280.0,37.56
1879,44920.0,23712.0,27196.0,35164.0,37.58
1880,41592.0,25500.0,26120.0,36720.0,37.6
1881,36040.0,28296.0,26276.0,37932.0,37.62
1882,31392.0,31220.0,27036.0,40616.0,37.64
1883,28640.0,34972.0,27764.0,42696.0,37.66
1884,28088.0,39172.0,27920.0,41736.0,37.68
1885,29832.0,40984.0,28192.0,41256.0,37.7
1886,33516.0,39596.0,27744.0,41172.0,37.72
1887,37920.0,37860.0,26888.0,38852.0,37.74
1888,41496.0,37152.0,28176.0,36508.0,37.76
1889,44504.0,37420.0,27364.0,34792.0,37.78
1890,46608.0,39284.0,19176.0,53456.0,37.8
1891,45920.0,41696.0,21792.0,32672.0,37.82
1892,41776.0,42592.0,23192.0,30192.0,37.84
1893,36284.0,41480.0,24684.0,32556.0,37.86
1894,31724.0,42824.0,23104.0,32129.0,37.88
1895,29816.0,45696.0,28596.0,32512.0,37.9
1896,30832.0,48144.0,21300.0,33608.0,37.92
1897,33248.0,50264.0,25184.0,31504.0,37.94
1898,35572.0,51992.0,27376.0,33408.0,37.96
1899,36144.0,53568.0,27232.0,32992.0,37.98
1900,35604.0,54840.0,26880.0,32800.0,38.0
1901,34368.0,56176.0,26528.0,32604.0,38.02
1902,30217.0,56952.0,25820.0,31840.0,38.04
1903,26244.0,55300.0,26640.0,33944.0,38.06
1904,23872.0,52176.0,26936.0,33916.0,38.08
1905,23876.0,49472.0,26768.0,31700.0,38.1
1906,26080.0,47552.0,28896.0,34180.0,38.12
1907,29792.0,46936.0,29504.0,36412.0,38.14
1908,33520.0,49224.0,24732.0,34876.0,38.16
1909,35748.0,51648.0,17276.0,30580.0,38.18
1910,36588.0,53632.0,15804.0,27002.0,38.2
1911,37268.0,54600.0,21200.0,29232.0,38.22
1912,38768.0,55896.0,24352.0,31688.0,38.24
1913,41192.0,56728.0,39512.0,26464.0,38.26
1914,44176.0,57984.0,37532.0,24108.0,38.28
1915,46608.0,58888.0,33656.0,25024.0,38.3
1916,47848.0,57968.0,34552.0,28716.0,38.32
1917,47912.0,53520.0,33216.0,29624.0,38.34
1918,46184.0,54920.0,31984.0,30932.0,38.36
1919,43704.0,54308.0,30080.0,31680.0,38.38
1920,41484.0,47620.0,28304.0,32832.0,38.4
1921,39044.0,41168.0,27856.0,34396.0,38.42
1922,35852.0,36296.0,26624.0,36404.0,38.44
1923,31480.0,31824.0,26488.0,38528.0,38.46
1924,27404.0,28232.0,26780.0,41320.0,38.48
1925,23972.0,26380.0,26336.0,42488.0,38.5
1926,21696.0,26488.0,25332.0,41220.0,38.52
1927,21568.0,27328.0,27620.0,43664.0,38.54
1928,24716.0,28560.0,27744.0,42508.0,38.56
1929,30048.0,27936.0,26816.0,40240.0,38.58
1930,34848.0,25724.0,28296.0,38192.0,38.6
1931,38224.0,23164.0,13864.0,41764.0,38.62
1932,39280.0,21988.0,27384.0,31700.0,38.64
1933,37808.0,21860.0,26236.0,32768.0,38.66
1934,35488.0,21360.0,26324.0,34296.0,38.68
1935,34208.0,19368.0,22180.0,31028.0,38.7
1936,34680.0,19520.0,28764.0,33184.0,38.72
1937,34984.0,21324.0,21752.0,33728.0,38.74
1938,34056.0,23568.0,24756.0,32104.0,38.76
1939,32744.0,25400.0,27204.0,33676.0,38.78
1940,31584.0,26076.0,27308.0,32844.0,38.8
1941,30464.0,24032.0,27196.0,32980.0,38.82
1942,29176.0,21768.0,27456.0,32976.0,38.84
1943,27580.0,20584.0,27260.0,33264.0,38.86
1944,25960.0,18048.0,27468.0,33480.0,38.88
1945,25020.0,15772.0,27552.0,34112.0,38.9
1946,25440.0,13908.0,27144.0,33120.0,38.92
1947,26520.0,12896.0,26800.0,33896.0,38.94
1948,27000.0,15093.0,25216.0,33460.0,38.96
1949,26308.0,20720.0,21416.0,32912.0,38.98
1950,25276.0,26546.0,20032.0,29633.0,39.0
1951,25048.0,30588.0,21053.0,31704.0,39.02
1952,24996.0,33268.0,21568.0,28444.0,39.04
1953,24516.0,35492.0,26684.0,32088.0,39.06
1954,25160.0,39408.0,30248.0,33224.0,39.08
1955,26880.0,42080.0,32388.0,24978.0,39.1
1956,28984.0,40260.0,31680.0,25744.0,39.12
1957,30392.0,37248.0,33256.0,24776.0,39.14
1958,30388.0,34760.0,33980.0,26932.0,39.16
1959,29696.0,34216.0,30868.0,28772.0,39.18
1960,28536.0,38432.0,29068.0,30752.0,39.2
1961,27672.0,35544.0,28896.0,33412.0,39.22
1962,26696.0,30464.0,27536.0,35792.0,39.24
1963,23680.0,26752.0,25648.0,36908.0,39.26
1964,20693.0,24744.0,24620.0,42000.0,39.28
1965,18216.0,24716.0,25656.0,45608.0,39.3
1966,16372.0,26804.0,27184.0,44464.0,39.32
1967,15936.0,29112.0,26960.0,42820.0,39.34
1968,17796.0,31384.0,27284.0,43480.0,39.36
1969,21480.0,34092.0,27096.0,41848.0,39.38
1970,25548.0,37120.0,25744.0,38236.0,39.4
1971,29560.0,39792.0,28464.0,38080.0,39.42
1972,33876.0,41888.0,18416.0,41480.0,39.44
1973,37264.0,44088.0,18264.0,33360.0,39.46
1974,39048.0,44016.0,22666.0,30996.0,39.48
1975,38784.0,41104.0,25152.0,32528.0,39.5
1976,36716.0,35632.0,25176.0,31208.0,39.52
1977,34992.0,30944.0,28228.0,33608.0,39.54
1978,34340.0,27616.0,27800.0,32320.0,39.56
1979,34060.0,26084.0,24384.0,32208.0,39.58
1980,33920.0,25760.0,25164.0,31672.0,39.6
1981,33200.0,22880.0,26864.0,32592.0,39.62
1982,31532.0,19852.0,27080.0,32000.0,39.64
1983,30520.0,17940.0,27928.0,34116.0,39.66
1984,30188.0,18484.0,27716.0,33376.0,39.68
1985,28896.0,19880.0,26416.0,32828.0,39.7
1986,27264.0,18898.0,26944.0,32148.0,39.72
1987,26476.0,16864.0,26520.0,33868.0,39.74
1988,26588.0,15480.0,25176.0,33416.0,39.76
1989,27364.0,14848.0,24808.0,33124.0,39.78
1990,27932.0,15336.0,23808.0,32940.0,39.8
1991,28096.0,18720.0,20812.0,32760.0,39.82
1992,27456.0,23264.0,17448.0,28612.0,39.84
1993,26500.0,26532.0,23448.0,25540.0,39.86
1994,27276.0,28936.0,29836.0,32392.0,39.88
1995,30620.0,31904.0,36904.0,27768.0,39.9
1996,35108.0,34184.0,37520.0,23784.0,39.92
1997,37152.0,36328.0,32000.0,25308.0,39.94
1998,35520.0,35816.0,33696.0,28632.0,39.96
1999,31504.0,32024.0,32900.0,30444.0,39.98
2000,27192.0,27692.0,30896.0,31528.0,40.0
2001,24216.0,27580.0,30264.0,33368.0,40.02
2002,22816.0,25376.0,29820.0,34848.0,40.04
2003,21592.0,22936.0,27880.0,36684.0,40.06
2004,19619.0,22108.0,27024.0,37960.0,40.08
2005,17944.0,24080.0,26564.0,39168.0,40.1
2006,17098.0,27748.0,25696.0,38336.0,40.12
2007,18056.0,30548.0,24740.0,39080.0,40.14
2008,21036.0,33580.0,24508.0,38048.0,40.16
2009,25072.0,36740.0,23116.0,37268.0,40.18
2010,30104.0,39796.0,24144.0,38324.0,40.2
2011,34752.0,41136.0,25316.0,38172.0,40.22
2012,38712.0,41032.0,26752.0,39892.0,40.24
2013,41680.0,41004.0,26976.0,38540.0,40.26
2014,43304.0,41620.0,27584.0,36320.0,40.28
2015,43416.0,42608.0,23592.0,45304.0,40.3
2016,41868.0,44260.0,26792.0,24872.0,40.32
2017,38648.0,45868.0,27244.0,31700.0,40.34
2018,34560.0,45560.0,25404.0,32808.0,40.36
2019,30728.0,44624.0,27424.0,32464.0,40.38
2020,28148.0,43656.0,27724.0,33496.0,40.4
2021,27404.0,43476.0,24576.0,36064.0,40.42
2022,27556.0,44280.0,23664.0,31392.0,40.44
2023,27664.0,45312.0,26336.0,33392.0,40.46
2024,27040.0,47340.0,27460.0,32720.0,40.48
2025,26468.0,49080.0,27756.0,33244.0,40.5
2026,25994.0,48976.0,27384.0,33328.0,40.52
2027,24648.0,48360.0,27032.0,33332.0,40.54
2028,22633.0,47040.0,27316.0,32920.0,40.56
2029,21548.0,44320.0,27516.0,33760.0,40.58
2030,21896.0,40676.0,27328.0,33552.0,40.6
2031,22444.0,37044.0,26832.0,33760.0,40.62
2032,23060.0,34032.0,26640.0,33240.0,40.64
2033,23530.0,31328.0,26936.0,34008.0,40.66
2034,23248.0,28956.0,26828.0,33912.0,40.68
2035,22520.0,26600.0,25152.0,33316.0,40.7
2036,21876.0,25076.0,25800.0,33576.0,40.72
2037,21580.0,25420.0,26484.0,34192.0,40.74
2038,21288.0,28144.0,23420.0,33900.0,40.76
2039,20504.0,32412.0,19772.0,30680.0,40.78
2040,20168.0,37096.0,17792.0,29768.0,40.8
2041,22088.0,40280.0,19152.0,32500.0,40.82
2042,26888.0,43348.0,22988.0,34648.0,40.84
2043,32012.0,43184.0,26148.0,34304.0,40.86
2044,36452.0,39880.0,32056.0,26568.0,40.88
2045,38888.0,35784.0,31600.0,28416.0,40.9
2046,38104.0,30992.0,32736.0,28080.0,40.92
2047,33944.0,28136.0,34556.0,30324.0,40.94
2048,29228.0,26513.0,33560.0,31108.0,40.96
2049,25748.0,24280.0,31556.0,30408.0,40.98
2050,23504.0,21616.0,30860.0,30840.0,41.0
2051,22560.0,19480.0,29456.0,31256.0,41.02
2052,22788.0,17612.0,27280.0,31652.0,41.04
2053,22280.0,16184.0,25812.0,32112.0,41.06
2054,20724.0,15144.0,24788.0,33144.0,41.08
2055,18510.0,15221.0,24004.0,32888.0,41.1
2056,16272.0,15640.0,22632.0,32420.0,41.12
2057,14748.0,15618.0,21500.0,34040.0,41.14
2058,14277.0,14964.0,19904.0,33752.0,41.16
2059,14564.0,13594.0,20204.0,34480.0,41.18
2060,14644.0,11921.0,21968.0,37408.0,41.2
2061,14338.0,10508.0,22128.0,39288.0,41.22
2062,14493.0,9210.0,23304.0,41236.0,41.24
2063,15796.0,8019.0,24480.0,43464.0,41.26
2064,17008.0,7346.0,26252.0,45816.0,41.28
2065,17096.0,8326.0,28300.0,35580.0,41.3
2066,15792.0,10976.0,22616.0,33024.0,41.32
2067,13588.0,12048.0,26220.0,34928.0,41.34
2068,11954.0,10644.0,29000.0,30184.0,41.36
2069,10816.0,9584.0,26524.0,36944.0,41.38
2070,11492.0,13852.0,27320.0,32944.0,41.4
2071,14460.0,18572.0,27352.0,33020.0,41.42
2072,18324.0,22520.0,27216.0,33248.0,41.44
2073,22360.0,26000.0,27440.0,32636.0,41.46
2074,26220.0,29324.0,27440.0,33104.0,41.48
2075,28908.0,33736.0,27345.0,32792.0,41.5
2076,30424.0,37764.0,27396.0,32952.0,41.52
2077,31880.0,41440.0,27456.0,33180.0,41.54
2078,33952.0,43848.0,27268.0,32824.0,41.56
2079,36376.0,44356.0,27500.0,32980.0,41.58
2080,38560.0,44360.0,27434.0,33120.0,41.6
2081,40288.0,44788.0,27288.0,32932.0,41.62
2082,41292.0,46712.0,27480.0,33152.0,41.64
2083,41372.0,48976.0,27268.0,33012.0,41.66
2084,41160.0,50872.0,27580.0,33272.0,41.68
2085,41140.0,52312.0,27364.0,33408.0,41.7
2086,41352.0,53272.0,27356.0,33600.0,41.72
2087,41736.0,54656.0,26904.0,33412.0,41.74
2088,42484.0,55760.0,26712.0,33440.0,41.76
2089,43432.0,56984.0,25536.0,32920.0,41.78
2090,44068.0,58160.0,24648.0,32864.0,41.8
2091,43756.0,59064.0,23696.0,32608.0,41.82
2092,43224.0,59564.0,22980.0,31920.0,41.84
2093,44392.0,56408.0,20472.0,30664.0,41.86
