INDEX,RESP_THORAX,RESP_ABDOMEN,ACC_VERTICAL,ACC_HORIZONTAL,TIME
1583,26312.0,55532.0,27384.0,32624.0,31.66
1584,26128.0,56688.0,27360.0,32636.0,31.68
1585,26096.0,57832.0,27356.0,32648.0,31.7
1586,26240.0,58480.0,27384.0,32632.0,31.72
1587,26452.0,59008.0,27376.0,32632.0,31.74
1588,26616.0,59736.0,27372.0,32640.0,31.76
1589,26524.0,60376.0,27372.0,32616.0,31.78
1590,26168.0,61016.0,27360.0,32636.0,31.8
1591,25740.0,61568.0,27360.0,32632.0,31.82
1592,25252.0,61944.0,27364.0,32640.0,31.84
1593,24304.0,62528.0,27372.0,32624.0,31.86
1594,23856.0,62864.0,27364.0,32632.0,31.88
1595,23824.0,63024.0,27368.0,32616.0,31.9
1596,23288.0,63216.0,27365.0,32648.0,31.92
1597,22756.0,63352.0,27360.0,32636.0,31.94
1598,22308.0,63712.0,27380.0,32624.0,31.96
1599,21776.0,63800.0,27385.0,32620.0,31.98
1600,21380.0,63420.0,27376.0,32624.0,32.0
1601,21088.0,63352.0,27368.0,32620.0,32.02
1602,20936.0,63280.0,27388.0,32628.0,32.04
1603,20960.0,63200.0,27372.0,32624.0,32.06
1604,21000.0,63336.0,27356.0,32632.0,32.08
1605,21056.0,63636.0,27392.0,32624.0,32.1
1606,21264.0,63864.0,27368.0,32620.0,32.12
1607,21596.0,64108.0,27380.0,32624.0,32.14
1608,21996.0,64408.0,27392.0,32624.0,32.16
1609,22336.0,64368.0,27368.0,32620.0,32.18
1610,22514.0,64636.0,27376.0,32632.0,32.2
1611,22472.0,64696.0,27364.0,32632.0,32.22
1612,22228.0,64784.0,27377.0,32620.0,32.24
1613,21868.0,64736.0,27384.0,32616.0,32.26
1614,20972.0,64960.0,27376.0,32628.0,32.28
1615,20432.0,64968.0,27352.0,32628.0,32.3
1616,20604.0,65040.0,27364.0,32612.0,32.32
1617,20536.0,65040.0,27378.0,32632.0,32.34
1618,20380.0,65072.0,27376.0,32624.0,32.36
1619,20120.0,65136.0,27372.0,32620.0,32.38
1620,19624.0,65040.0,27384.0,32624.0,32.4
1621,19232.0,64624.0,27368.0,32628.0,32.42
1622,18996.0,64440.0,27368.0,32628.0,32.44
1623,18888.0,64688.0,27372.0,32628.0,32.46
1624,18930.0,64736.0,27360.0,32632.0,32.48
1625,19018.0,64888.0,27376.0,32612.0,32.5
1626,19052.0,64984.0,27376.0,32632.0,32.52
1627,19368.0,65072.0,27384.0,32620.0,32.54
1628,19981.0,65120.0,27380.0,32620.0,32.56
1629,20626.0,65096.0,27384.0,32632.0,32.58
1630,21176.0,65088.0,27360.0,32624.0,32.6
1631,21368.0,65160.0,27372.0,32616.0,32.62
1632,21234.0,65208.0,27376.0,32628.0,32.64
1633,20884.0,65176.0,27384.0,32620.0,32.66
1634,20348.0,65304.0,27376.0,32624.0,32.68
1635,19384.0,65284.0,27356.0,32636.0,32.7
1636,18600.0,65264.0,27368.0,32640.0,32.72
1637,18576.0,64696.0,27384.0,32636.0,32.74
1638,18428.0,63480.0,27368.0,32636.0,32.76
1639,18008.0,62440.0,27392.0,32600.0,32.78
1640,17664.0,62200.0,27384.0,32624.0,32.8
1641,17464.0,61528.0,27376.0,32620.0,32.82
1642,17556.0,60308.0,27360.0,32632.0,32.84
1643,17824.0,58608.0,27372.0,32640.0,32.86
1644,18184.0,56512.0,27376.0,32624.0,32.88
1645,18548.0,54424.0,27352.0,32636.0,32.9
1646,19004.0,52064.0,27376.0,32624.0,32.92
1647,19440.0,49520.0,27356.0,32640.0,32.94
1648,19992.0,46948.0,27340.0,32624.0,32.96
1649,20692.0,44132.0,27368.0,32616.0,32.98
1650,21512.0,41824.0,27348.0,32656.0,33.0
1651,22336.0,39200.0,27360.0,32632.0,33.02
1652,23252.0,35920.0,27360.0,32624.0,33.04
1653,23892.0,31868.0,27352.0,32624.0,33.06
1654,23872.0,28260.0,27372.0,32636.0,33.08
1655,23320.0,25272.0,27360.0,32600.0,33.1
1656,21908.0,22316.0,27344.0,32628.0,33.12
1657,20120.0,19701.0,27360.0,32632.0,33.14
1658,19048.0,17372.0,27360.0,32624.0,33.16
1659,17752.0,15336.0,27344.0,32648.0,33.18
1660,16304.0,13570.0,27352.0,32644.0,33.2
1661,15280.0,12364.0,27340.0,32632.0,33.22
1662,14684.0,11224.0,27328.0,32636.0,33.24
1663,14704.0,9884.0,27332.0,32644.0,33.26
1664,15320.0,8884.0,27352.0,32632.0,33.28
1665,16032.0,7881.0,27336.0,32636.0,33.3
1666,16605.0,7088.0,27348.0,32632.0,33.32
1667,17240.0,6253.0,27352.0,32616.0,33.34
1668,18032.0,5337.0,27328.0,32632.0,33.36
1669,18804.0,4648.0,27328.0,32632.0,33.38
1670,19636.0,4202.0,27344.0,32628.0,33.4
1671,20650.0,3582.0,27352.0,32621.0,33.42
1672,21880.0,3303.0,27336.0,32624.0,33.44
1673,23180.0,2732.0,27340.0,32632.0,33.46
1674,24300.0,2367.0,27340.0,32624.0,33.48
1675,25376.0,2224.0,27332.0,32632.0,33.5
1676,26440.0,1815.0,27336.0,32616.0,33.52
1677,26812.0,1746.0,27320.0,32644.0,33.54
1678,27328.0,1643.0,27344.0,32624.0,33.56
1679,28016.0,1598.0,27348.0,32624.0,33.58
1680,28484.0,1284.0,27340.0,32624.0,33.6
1681,28676.0,1348.0,27328.0,32616.0,33.62
1682,29100.0,1422.0,27330.0,32620.0,33.64
1683,29992.0,1189.0,27336.0,32624.0,33.66
1684,31496.0,1206.0,27336.0,32648.0,33.68
1685,33724.0,943.0,27344.0,32628.0,33.7
1686,36212.0,937.0,27330.0,32628.0,33.72
1687,38456.0,1129.0,27352.0,32612.0,33.74
1688,40320.0,1664.0,27348.0,32636.0,33.76
1689,41832.0,2157.0,27348.0,32608.0,33.78
1690,43008.0,2389.0,27356.0,32616.0,33.8
1691,43924.0,2216.0,27352.0,32624.0,33.82
1692,44760.0,2026.0,27340.0,32632.0,33.84
1693,45504.0,1719.0,27332.0,32636.0,33.86
1694,45944.0,1465.0,27344.0,32620.0,33.88
1695,46008.0,1101.0,27336.0,32632.0,33.9
1696,45828.0,1023.0,27352.0,32632.0,33.92
1697,45496.0,956.0,27344.0,32636.0,33.94
1698,44732.0,818.0,27336.0,32640.0,33.96
1699,44532.0,676.0,27328.0,32640.0,33.98
1700,44416.0,687.0,27352.0,32624.0,34.0
1701,43992.0,621.0,27336.0,32628.0,34.02
1702,43528.0,536.0,27336.0,32624.0,34.04
1703,43096.0,764.0,27336.0,32628.0,34.06
1704,42592.0,1102.0,27348.0,32624.0,34.08
1705,41944.0,1136.0,27336.0,32632.0,34.1
1706,41256.0,948.0,27336.0,32640.0,34.12
1707,40480.0,827.0,27336.0,32628.0,34.14
1708,39644.0,887.0,27344.0,32636.0,34.16
1709,38968.0,1064.0,27320.0,32644.0,34.18
1710,38444.0,882.0,27336.0,32636.0,34.2
1711,38064.0,926.0,27360.0,32620.0,34.22
1712,37884.0,674.0,27344.0,32628.0,34.24
1713,37784.0,593.0,27336.0,32632.0,34.26
1714,37640.0,485.0,27360.0,32628.0,34.28
1715,37520.0,555.0,27344.0,32620.0,34.3
1716,37424.0,470.0,27344.0,32628.0,34.32
1717,37340.0,548.0,27320.0,32632.0,34.34
1718,37312.0,658.0,27344.0,32628.0,34.36
1719,36912.0,662.0,27328.0,32632.0,34.38
1720,36972.0,1153.0,27340.0,32624.0,34.4
1721,37136.0,1575.0,27336.0,32624.0,34.42
1722,36984.0,1956.0,27352.0,32626.0,34.44
1723,36816.0,2298.0,27364.0,32608.0,34.46
1724,36740.0,2933.0,27340.0,32632.0,34.48
1725,36632.0,3785.0,27352.0,32620.0,34.5
1726,36612.0,4948.0,27340.0,32620.0,34.52
1727,36816.0,6078.0,27344.0,32628.0,34.54
1728,37264.0,7048.0,27332.0,32624.0,34.56
1729,37792.0,7259.0,27348.0,32632.0,34.58
1730,38432.0,7168.0,27336.0,32636.0,34.6
1731,39212.0,7070.0,27356.0,32620.0,34.62
1732,40128.0,6540.0,27348.0,32632.0,34.64
1733,41160.0,6856.0,27352.0,32608.0,34.66
1734,42128.0,7238.0,27336.0,32628.0,34.68
1735,42900.0,7956.0,27336.0,32636.0,34.7
1736,43344.0,8428.0,27332.0,32640.0,34.72
1737,43488.0,9038.0,27344.0,32632.0,34.74
1738,43360.0,9848.0,27360.0,32616.0,34.76
1739,43180.0,11020.0,27336.0,32636.0,34.78
1740,42500.0,12329.0,27352.0,32640.0,34.8
1741,42408.0,14356.0,27356.0,32632.0,34.82
1742,42480.0,16452.0,27352.0,32624.0,34.84
1743,42080.0,18580.0,27356.0,32640.0,34.86
1744,41608.0,20504.0,27352.0,32632.0,34.88
1745,41336.0,22968.0,27352.0,32636.0,34.9
1746,40968.0,25480.0,27352.0,32628.0,34.92
1747,40544.0,27780.0,27360.0,32648.0,34.94
1748,40216.0,30680.0,27356.0,32620.0,34.96
1749,39920.0,34080.0,27352.0,32632.0,34.98
1750,39564.0,37192.0,27356.0,32628.0,35.0
1751,39184.0,39768.0,27360.0,32616.0,35.02
1752,38968.0,42268.0,27360.0,32632.0,35.04
1753,39052.0,44440.0,27360.0,32628.0,35.06
1754,39324.0,45512.0,27368.0,32612.0,35.08
1755,39528.0,45060.0,27364.0,32620.0,35.1
1756,39220.0,43680.0,27352.0,32636.0,35.12
1757,38944.0,41968.0,27364.0,32620.0,35.14
1758,38824.0,40292.0,27352.0,32640.0,35.16
1759,38628.0,38564.0,27360.0,32636.0,35.18
1760,38604.0,37264.0,27364.0,32616.0,35.2
1761,38476.0,35860.0,27360.0,32620.0,35.22
1762,38764.0,34616.0,27356.0,32648.0,35.24
1763,39120.0,33200.0,27352.0,32628.0,35.26
1764,39224.0,31592.0,27364.0,32624.0,35.28
1765,39192.0,29832.0,27354.0,32632.0,35.3
1766,39264.0,28216.0,27352.0,32624.0,35.32
1767,39176.0,26732.0,27352.0,32616.0,35.34
1768,38872.0,25596.0,27356.0,32616.0,35.36
1769,38540.0,24960.0,27352.0,32640.0,35.38
1770,38240.0,24168.0,27360.0,32620.0,35.4
1771,37776.0,23256.0,27360.0,32632.0,35.42
1772,37180.0,22432.0,27352.0,32624.0,35.44
1773,36612.0,21848.0,27336.0,32632.0,35.46
1774,36208.0,21576.0,27344.0,32628.0,35.48
1775,36052.0,20912.0,27332.0,32628.0,35.5
1776,36064.0,20468.0,27344.0,32640.0,35.52
1777,36096.0,20028.0,27344.0,32644.0,35.54
1778,36152.0,19882.0,27344.0,32636.0,35.56
1779,36272.0,19754.0,27344.0,32644.0,35.58
1780,36520.0,19812.0,27348.0,32620.0,35.6
1781,36864.0,20008.0,27364.0,32620.0,35.62
1782,36672.0,20448.0,27352.0,32616.0,35.64
1783,36640.0,21312.0,27348.0,32640.0,35.66
1784,36584.0,23104.0,27352.0,32616.0,35.68
1785,36112.0,24652.0,27360.0,32628.0,35.7
1786,35360.0,26652.0,27340.0,32640.0,35.72
1787,34628.0,28920.0,27360.0,32624.0,35.74
1788,33580.0,31460.0,27336.0,32648.0,35.76
1789,32180.0,34712.0,27364.0,32608.0,35.78
1790,30740.0,38788.0,27360.0,32640.0,35.8
1791,29492.0,42104.0,27348.0,32636.0,35.82
1792,28244.0,44960.0,27360.0,32624.0,35.84
1793,27168.0,47396.0,27360.0,32640.0,35.86
1794,26368.0,49744.0,27376.0,32620.0,35.88
1795,25820.0,51616.0,27348.0,32632.0,35.9
1796,25512.0,53268.0,27368.0,32632.0,35.92
1797,25392.0,54720.0,27372.0,32616.0,35.94
1798,25336.0,56112.0,27376.0,32620.0,35.96
1799,25344.0,57224.0,27372.0,32632.0,35.98
1800,25288.0,58184.0,27388.0,32608.0,36.0
1801,25060.0,58472.0,27372.0,32620.0,36.02
1802,24840.0,59816.0,27348.0,32640.0,36.04
1803,24240.0,60448.0,27372.0,32632.0,36.06
1804,24156.0,61096.0,27392.0,32620.0,36.08
1805,24380.0,61672.0,27368.0,32632.0,36.1
1806,24088.0,62048.0,27384.0,32624.0,36.12
1807,23668.0,62256.0,27360.0,32620.0,36.14
1808,23500.0,62656.0,27364.0,32632.0,36.16
1809,23337.0,63040.0,27372.0,32632.0,36.18
1810,23210.0,62952.0,27376.0,32616.0,36.2
1811,23232.0,62888.0,27368.0,32640.0,36.22
1812,23408.0,62904.0,27384.0,32616.0,36.24
1813,23580.0,62832.0,27368.0,32624.0,36.26
1814,23688.0,63112.0,27376.0,32638.0,36.28
1815,23848.0,63392.0,27376.0,32632.0,36.3
1816,24240.0,63544.0,27384.0,32624.0,36.32
1817,24836.0,63352.0,27368.0,32632.0,36.34
1818,25364.0,63624.0,27392.0,32616.0,36.36
1819,25688.0,63688.0,27360.0,32640.0,36.38
1820,25780.0,64012.0,27376.0,32632.0,36.4
1821,25656.0,63952.0,27376.0,32628.0,36.42
1822,25404.0,64032.0,27380.0,32644.0,36.44
1823,25128.0,64096.0,27384.0,32640.0,36.46
1824,24268.0,64324.0,27356.0,32644.0,36.48
1825,23886.0,64528.0,27368.0,32612.0,36.5
1826,23928.0,64344.0,27368.0,32632.0,36.52
1827,23444.0,63840.0,27368.0,32624.0,36.54
1828,22964.0,63112.0,27356.0,32636.0,36.56
1829,22688.0,63536.0,27372.0,32632.0,36.58
1830,22344.0,63628.0,27376.0,32632.0,36.6
1831,22036.0,63520.0,27380.0,32616.0,36.62
1832,21876.0,63272.0,27384.0,32616.0,36.64
